trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,track,note_id
9843177,13:03:00,13:03:00,116,12,0,,4,S
9843177,13:07:00,13:07:00,118,13,0,,4,S
9843177,13:10:00,13:10:00,120,14,0,,4,S
9843177,13:12:00,13:12:00,121,15,0,,4,S
9843177,13:22:00,13:22:00,124,16,0,,4,S
9843178,12:37:00,12:37:00,1,1,0,,105,S
9843178,12:47:00,12:47:00,4,2,0,,3,R
9843178,12:55:00,12:55:00,56,3,0,,3,S
9843178,13:04:00,13:04:00,105,4,0,,4,S
9843178,13:07:00,13:07:00,106,5,0,,4,S
9843178,13:10:00,13:10:00,108,6,0,,4,S
9843178,13:14:00,13:14:00,110,7,0,,4,S
9843178,13:17:00,13:17:00,111,8,0,,4,S
9843178,13:20:00,13:20:00,112,9,0,,4,S
9843178,13:25:00,13:25:00,114,10,0,,4,S
9843178,13:28:00,13:28:00,115,11,0,,4,S
9843178,13:33:00,13:33:00,116,12,0,,4,S
9843178,13:37:00,13:37:00,118,13,0,,4,S
9843178,13:40:00,13:40:00,120,14,0,,4,S
9843178,13:42:00,13:42:00,121,15,0,,4,S
9843178,13:52:00,13:52:00,124,16,0,,4,S
9843179,07:38:00,07:38:00,124,1,0,,5,S
9843179,07:47:00,07:47:00,116,2,0,,3,S
9843179,07:52:00,07:52:00,115,3,0,,3,S
9843179,07:55:00,07:55:00,114,4,0,,3,S
9843179,07:59:00,07:59:00,112,5,0,,3,S
9843179,08:20:00,08:20:00,56,6,0,,4,S
9843179,08:27:00,08:27:00,4,7,1,,2,D
9843179,08:40:00,08:40:00,1,8,0,,11,S
9843180,13:07:00,13:07:00,1,1,0,,106,S
9843180,13:17:00,13:17:00,4,2,0,,3,R
9843180,13:25:00,13:25:00,56,3,0,,3,S
9843180,13:34:00,13:34:00,105,4,0,,4,S
9843180,13:37:00,13:37:00,106,5,0,,4,S
9843180,13:40:00,13:40:00,108,6,0,,4,S
9843180,13:44:00,13:44:00,110,7,0,,4,S
9843180,13:47:00,13:47:00,111,8,0,,4,S
9843180,13:50:00,13:50:00,112,9,0,,4,S
9843180,13:55:00,13:55:00,114,10,0,,4,S
9843180,13:58:00,13:58:00,115,11,0,,4,S
9843180,14:03:00,14:03:00,116,12,0,,4,S
9843180,14:07:00,14:07:00,118,13,0,,4,S
9843180,14:10:00,14:10:00,120,14,0,,4,S
9843180,14:12:00,14:12:00,121,15,0,,4,S
9843180,14:22:00,14:22:00,124,16,0,,4,S
9843181,08:01:00,08:01:00,124,1,0,,5,S
9843181,08:05:00,08:05:00,121,2,0,,3,S
9843181,08:08:00,08:08:00,120,3,0,,3,S
9843181,08:10:00,08:10:00,118,4,0,,3,S
9843181,08:14:00,08:14:00,116,5,0,,3,S
9843181,08:18:00,08:18:00,115,6,0,,3,S
9843181,08:21:00,08:21:00,114,7,0,,3,S
9843181,09:04:00,09:04:00,1,8,0,,111,S
9843182,13:37:00,13:37:00,1,1,0,,18,S
9843182,13:47:00,13:47:00,4,2,0,,3,R
9843182,13:55:00,13:55:00,56,3,0,,3,S
9843182,14:04:00,14:04:00,105,4,0,,4,S
9843182,14:07:00,14:07:00,106,5,0,,4,S
9843182,14:10:00,14:10:00,108,6,0,,4,S
9843182,14:14:00,14:14:00,110,7,0,,4,S
9843182,14:17:00,14:17:00,111,8,0,,4,S
9843182,14:20:00,14:20:00,112,9,0,,4,S
9843182,14:25:00,14:25:00,114,10,0,,4,S
9843182,14:28:00,14:28:00,115,11,0,,4,S
9843182,14:33:00,14:33:00,116,12,0,,4,S
9843182,14:37:00,14:37:00,118,13,0,,4,S
9843182,14:40:00,14:40:00,120,14,0,,4,S
9843182,14:42:00,14:42:00,121,15,0,,4,S
9843182,14:52:00,14:52:00,124,16,0,,4,S
9843183,07:56:00,07:56:00,124,1,0,,5,S
9843183,07:59:00,07:59:00,121,2,0,,3,S
9843183,08:02:00,08:02:00,120,3,0,,3,S
9843183,08:04:00,08:04:00,118,4,0,,3,S
9843183,08:07:00,08:07:00,116,5,0,,3,S
9843183,08:11:00,08:11:00,115,6,0,,3,S
9843183,08:14:00,08:14:00,114,7,0,,3,S
9843183,08:19:00,08:19:00,112,8,0,,3,S
9843183,08:22:00,08:22:00,111,9,0,,3,S
9843183,08:26:00,08:26:00,110,10,0,,3,S
9843183,08:30:00,08:30:00,108,11,0,,3,S
9843183,08:34:00,08:34:00,106,12,0,,3,S
9843183,08:38:00,08:38:00,105,13,0,,3,S
9843183,08:49:00,08:49:00,56,14,0,,4,S
9843183,08:58:00,08:58:00,4,15,1,,2,D
9843183,09:11:00,09:11:00,1,16,0,,24,S
9843184,14:07:00,14:07:00,1,1,0,,23,S
9843184,14:17:00,14:17:00,4,2,0,,3,R
9843184,14:25:00,14:25:00,56,3,0,,3,S
9843184,14:34:00,14:34:00,105,4,0,,4,S
9843184,14:37:00,14:37:00,106,5,0,,4,S
9843184,14:40:00,14:40:00,108,6,0,,4,S
9843184,14:44:00,14:44:00,110,7,0,,4,S
9843184,14:47:00,14:47:00,111,8,0,,4,S
9843184,14:50:00,14:50:00,112,9,0,,4,S
9843184,14:55:00,14:55:00,114,10,0,,4,S
9843184,14:58:00,14:58:00,115,11,0,,4,S
9843184,15:03:00,15:03:00,116,12,0,,4,S
9843184,15:07:00,15:07:00,118,13,0,,4,S
9843184,15:10:00,15:10:00,120,14,0,,4,S
9843184,15:12:00,15:12:00,121,15,0,,4,S
9843184,15:22:00,15:22:00,124,16,0,,4,S
9843185,14:37:00,14:37:00,1,1,0,,20,S
9843185,14:47:00,14:47:00,4,2,0,,3,R
9843185,14:55:00,14:55:00,56,3,0,,3,S
9843185,15:04:00,15:04:00,105,4,0,,4,S
9843185,15:07:00,15:07:00,106,5,0,,4,S
9843185,15:10:00,15:10:00,108,6,0,,4,S
9843185,15:14:00,15:14:00,110,7,0,,4,S
9843185,15:17:00,15:17:00,111,8,0,,4,S
9843185,15:20:00,15:20:00,112,9,0,,4,S
9843185,15:25:00,15:25:00,114,10,0,,4,S
9843185,15:28:00,15:28:00,115,11,0,,4,S
9843185,15:33:00,15:33:00,116,12,0,,4,S
9843185,15:37:00,15:37:00,118,13,0,,4,S
9843185,15:40:00,15:40:00,120,14,0,,4,S
9843185,15:42:00,15:42:00,121,15,0,,4,S
9843185,15:52:00,15:52:00,124,16,0,,4,S
9843186,08:57:00,08:57:00,124,1,0,,,S
9843186,09:00:00,09:00:00,121,2,0,,3,S
9843186,09:02:00,09:02:00,120,3,0,,3,S
9843186,09:05:00,09:05:00,118,4,0,,3,S
9843186,09:08:00,09:08:00,116,5,0,,3,S
9843186,09:13:00,09:13:00,115,6,0,,3,S
9843186,09:16:00,09:16:00,114,7,0,,3,S
9843186,09:20:00,09:20:00,112,8,0,,3,S
9843186,09:47:00,09:47:00,4,9,1,,1,D
9843186,10:00:00,10:00:00,1,10,0,,18,S
9843187,15:08:00,15:08:00,1,1,0,,17,S
9843187,15:18:00,15:18:00,4,2,0,,3,R
9843187,15:26:00,15:26:00,56,3,0,,3,S
9843187,15:35:00,15:35:00,105,4,0,,4,S
9843187,15:38:00,15:38:00,106,5,0,,4,S
9843187,15:41:00,15:41:00,108,6,0,,4,S
9843187,15:45:00,15:45:00,110,7,0,,4,S
9843187,15:48:00,15:48:00,111,8,0,,4,S
9843187,15:51:00,15:51:00,112,9,0,,4,S
9843187,15:56:00,15:56:00,114,10,0,,4,S
9843187,15:59:00,15:59:00,115,11,0,,4,S
9843187,16:04:00,16:04:00,116,12,0,,4,S
9843187,16:07:00,16:07:00,118,13,0,,4,S
9843187,16:10:00,16:10:00,120,14,0,,4,S
9843187,16:12:00,16:12:00,121,15,0,,4,S
9843187,16:20:00,16:20:00,124,16,0,,4,S
9843188,09:22:00,09:22:00,124,1,0,,,S
9843188,09:25:00,09:25:00,121,2,0,,3,S
9843188,09:27:00,09:27:00,120,3,0,,3,S
9843188,09:30:00,09:30:00,118,4,0,,3,S
9843188,09:33:00,09:33:00,116,5,0,,3,S
9843188,09:37:00,09:37:00,115,6,0,,3,S
9843188,09:40:00,09:40:00,114,7,0,,3,S
9843188,09:44:00,09:44:00,112,8,0,,3,S
9843188,10:05:00,10:05:00,56,9,0,,4,S
9843188,10:14:00,10:14:00,4,10,1,,4,D
9843188,10:26:00,10:26:00,1,11,0,,16,S
9843189,15:34:00,15:34:00,1,1,0,,102A,S
9843189,15:44:00,15:44:00,4,2,0,,3,R
9843189,15:52:00,15:52:00,56,3,0,,3,S
9843189,15:59:00,15:59:00,105,4,0,,4,S
9843189,16:02:00,16:02:00,106,5,0,,4,S
9843189,16:06:00,16:06:00,108,6,0,,4,S
9843189,16:09:00,16:09:00,110,7,0,,4,S
9843189,16:13:00,16:13:00,111,8,0,,4,S
9843189,16:16:00,16:16:00,112,9,0,,4,S
9843189,16:21:00,16:21:00,114,10,0,,4,S
9843189,16:25:00,16:25:00,115,11,0,,4,S
9843189,16:29:00,16:29:00,116,12,0,,4,S
9843189,16:44:00,16:44:00,124,13,0,,4,S
9843190,16:26:00,16:26:00,1,1,0,,21,S
9843190,16:36:00,16:36:00,4,2,0,,3,R
9843190,16:44:00,16:44:00,56,3,0,,3,S
9843190,16:52:00,16:52:00,105,4,0,,4,S
9843190,16:55:00,16:55:00,106,5,0,,4,S
9843190,16:59:00,16:59:00,108,6,0,,4,S
9843190,17:03:00,17:03:00,110,7,0,,4,S
9843190,17:06:00,17:06:00,111,8,0,,4,S
9843190,17:09:00,17:09:00,112,9,0,,4,S
9843190,17:14:00,17:14:00,114,10,0,,4,S
9843190,17:17:00,17:17:00,115,11,0,,4,S
9843190,17:22:00,17:22:00,116,12,0,,4,S
9843190,17:25:00,17:25:00,118,13,0,,4,S
9843190,17:28:00,17:28:00,120,14,0,,4,S
9843190,17:30:00,17:30:00,121,15,0,,4,S
9843190,17:40:00,17:40:00,124,16,0,,4,S
9843191,10:13:00,10:13:00,124,1,0,,3,S
9843191,10:16:00,10:16:00,121,2,0,,3,S
9843191,10:19:00,10:19:00,120,3,0,,3,S
9843191,10:21:00,10:21:00,118,4,0,,3,S
9843191,10:24:00,10:24:00,116,5,0,,3,S
9843191,10:29:00,10:29:00,115,6,0,,3,S
9843191,10:32:00,10:32:00,114,7,0,,3,S
9843191,10:58:00,10:58:00,56,8,0,,4,S
9843191,11:06:00,11:06:00,4,9,1,,4,D
9843191,11:17:00,11:17:00,1,10,0,,20,S
9843192,10:29:00,10:29:00,124,1,0,,5,S
9843192,10:32:00,10:32:00,121,2,0,,3,S
9843192,10:34:00,10:34:00,120,3,0,,3,S
9843192,10:36:00,10:36:00,118,4,0,,3,S
9843192,10:40:00,10:40:00,116,5,0,,3,S
9843192,10:44:00,10:44:00,115,6,0,,3,S
9843192,10:47:00,10:47:00,114,7,0,,3,S
9843192,10:53:00,10:53:00,112,8,0,,3,S
9843192,10:56:00,10:56:00,111,9,0,,3,S
9843192,11:00:00,11:00:00,110,10,0,,3,S
9843192,11:03:00,11:03:00,108,11,0,,3,S
9843192,11:08:00,11:08:00,106,12,0,,3,S
9843192,11:12:00,11:12:00,105,13,0,,3,S
9843192,11:24:00,11:24:00,56,14,0,,4,S
9843192,11:31:00,11:31:00,4,15,1,,4,D
9843192,11:44:00,11:44:00,1,16,0,,105,S
9843193,11:05:00,11:05:00,124,1,0,,5,S
9843193,11:08:00,11:08:00,121,2,0,,3,S
9843193,11:10:00,11:10:00,120,3,0,,3,S
9843193,11:12:00,11:12:00,118,4,0,,3,S
9843193,11:15:00,11:15:00,116,5,0,,3,S
9843193,11:19:00,11:19:00,115,6,0,,3,S
9843193,11:22:00,11:22:00,114,7,0,,3,S
9843193,11:28:00,11:28:00,112,8,0,,3,S
9843193,11:31:00,11:31:00,111,9,0,,3,S
9843193,11:35:00,11:35:00,110,10,0,,3,S
9843193,11:39:00,11:39:00,108,11,0,,3,S
9843193,11:44:00,11:44:00,106,12,0,,3,S
9843193,11:48:00,11:48:00,105,13,0,,3,S
9843193,11:59:00,11:59:00,56,14,0,,4,S
9843193,12:07:00,12:07:00,4,15,1,,4,D
9843193,12:19:00,12:19:00,1,16,0,,112,S
9843194,17:14:00,17:14:00,1,1,0,,110,S
9843194,17:24:00,17:24:00,4,2,0,,3,R
9843194,17:47:00,17:47:00,112,3,0,,4,S
9843194,17:52:00,17:52:00,114,4,0,,4,S
9843194,17:55:00,17:55:00,115,5,0,,4,S
9843194,18:00:00,18:00:00,116,6,0,,4,S
9843194,18:03:00,18:03:00,118,7,0,,4,S
9843194,18:06:00,18:06:00,120,8,0,,4,S
9843194,18:09:00,18:09:00,121,9,0,,4,S
9843194,18:17:00,18:17:00,124,10,0,,4,S
9843195,11:32:00,11:32:00,124,1,0,,5,S
9843195,11:35:00,11:35:00,121,2,0,,3,S
9843195,11:37:00,11:37:00,120,3,0,,3,S
9843195,11:39:00,11:39:00,118,4,0,,3,S
9843195,11:42:00,11:42:00,116,5,0,,3,S
9843195,11:46:00,11:46:00,115,6,0,,3,S
9843195,11:49:00,11:49:00,114,7,0,,3,S
9843195,11:55:00,11:55:00,112,8,0,,3,S
9843195,11:58:00,11:58:00,111,9,0,,3,S
9843195,12:02:00,12:02:00,110,10,0,,3,S
9843195,12:06:00,12:06:00,108,11,0,,3,S
9843195,12:11:00,12:11:00,106,12,0,,3,S
9843195,12:15:00,12:15:00,105,13,0,,3,S
9843195,12:28:00,12:28:00,56,14,0,,4,S
9843195,12:35:00,12:35:00,4,15,1,,4,D
9843195,12:46:00,12:46:00,1,16,0,,20,S
9843196,12:05:00,12:05:00,124,1,0,,5,S
9843196,12:08:00,12:08:00,121,2,0,,3,S
9843196,12:10:00,12:10:00,120,3,0,,3,S
9843196,12:12:00,12:12:00,118,4,0,,3,S
9843196,12:15:00,12:15:00,116,5,0,,3,S
9843196,12:19:00,12:19:00,115,6,0,,3,S
9843196,12:22:00,12:22:00,114,7,0,,3,S
9843196,12:28:00,12:28:00,112,8,0,,3,S
9843196,12:31:00,12:31:00,111,9,0,,3,S
9843196,12:35:00,12:35:00,110,10,0,,3,S
9843196,12:39:00,12:39:00,108,11,0,,3,S
9843196,12:44:00,12:44:00,106,12,0,,3,S
9843196,12:48:00,12:48:00,105,13,0,,3,S
9843196,12:58:00,12:58:00,56,14,0,,4,S
9843196,13:06:00,13:06:00,4,15,1,,4,D
9843196,13:19:00,13:19:00,1,16,0,,112,S
9843197,12:32:00,12:32:00,124,1,0,,5,S
9843197,12:35:00,12:35:00,121,2,0,,3,S
9843197,12:37:00,12:37:00,120,3,0,,3,S
9843197,12:39:00,12:39:00,118,4,0,,3,S
9843197,12:42:00,12:42:00,116,5,0,,3,S
9843197,12:46:00,12:46:00,115,6,0,,3,S
9843197,12:49:00,12:49:00,114,7,0,,3,S
9843197,12:55:00,12:55:00,112,8,0,,3,S
9843197,12:58:00,12:58:00,111,9,0,,3,S
9843197,13:02:00,13:02:00,110,10,0,,3,S
9843197,13:06:00,13:06:00,108,11,0,,3,S
9843197,13:11:00,13:11:00,106,12,0,,3,S
9843197,13:15:00,13:15:00,105,13,0,,3,S
9843197,13:26:00,13:26:00,56,14,0,,4,S
9843197,13:35:00,13:35:00,4,15,1,,4,D
9843197,13:46:00,13:46:00,1,16,0,,17,S
9843198,17:31:00,17:31:00,1,1,0,,20,S
9843198,18:08:00,18:08:00,114,2,1,,4,H
9843198,18:11:00,18:11:00,115,3,1,,4,H
9843198,18:16:00,18:16:00,116,4,1,,4,H
9843198,18:19:00,18:19:00,118,5,1,,4,H
9843198,18:22:00,18:22:00,120,6,1,,4,H
9843198,18:25:00,18:25:00,121,7,1,,4,H
9843198,18:34:00,18:34:00,124,8,0,,4,S
9843199,13:05:00,13:05:00,124,1,0,,5,S
9843199,13:08:00,13:08:00,121,2,0,,3,S
9843199,13:10:00,13:10:00,120,3,0,,3,S
9843199,13:12:00,13:12:00,118,4,0,,3,S
9843199,13:15:00,13:15:00,116,5,0,,3,S
9843199,13:19:00,13:19:00,115,6,0,,3,S
9843199,13:22:00,13:22:00,114,7,0,,3,S
9843199,13:28:00,13:28:00,112,8,0,,3,S
9843199,13:31:00,13:31:00,111,9,0,,3,S
9843199,13:35:00,13:35:00,110,10,0,,3,S
9843199,13:39:00,13:39:00,108,11,0,,3,S
9843199,13:44:00,13:44:00,106,12,0,,3,S
9843199,13:48:00,13:48:00,105,13,0,,3,S
9843199,13:58:00,13:58:00,56,14,0,,4,S
9843199,14:06:00,14:06:00,4,15,1,,4,D
9843199,14:19:00,14:19:00,1,16,0,,23,S
9843200,17:37:00,17:37:00,1,1,0,,19,S
9843200,17:47:00,17:47:00,4,2,0,,3,R
9843200,17:55:00,17:55:00,56,3,0,,3,S
9843200,18:03:00,18:03:00,105,4,0,,4,S
9843200,18:06:00,18:06:00,106,5,0,,4,S
9843200,18:09:00,18:09:00,108,6,0,,4,S
9843200,18:13:00,18:13:00,110,7,0,,4,S
9843200,18:16:00,18:16:00,111,8,0,,4,S
9843200,18:19:00,18:19:00,112,9,0,,4,S
9843200,18:24:00,18:24:00,114,10,0,,4,S
9843200,18:27:00,18:27:00,115,11,0,,4,S
9843200,18:32:00,18:32:00,116,12,0,,4,S
9843200,18:35:00,18:35:00,118,13,0,,4,S
9843200,18:38:00,18:38:00,120,14,0,,4,S
9843200,18:41:00,18:41:00,121,15,0,,4,S
9843200,18:53:00,18:53:00,124,16,0,,4,S
9843201,13:32:00,13:32:00,124,1,0,,5,S
9843201,13:35:00,13:35:00,121,2,0,,3,S
9843201,13:37:00,13:37:00,120,3,0,,3,S
9843201,13:39:00,13:39:00,118,4,0,,3,S
9843201,13:42:00,13:42:00,116,5,0,,3,S
9843201,13:46:00,13:46:00,115,6,0,,3,S
9843201,13:49:00,13:49:00,114,7,0,,3,S
9843201,13:55:00,13:55:00,112,8,0,,3,S
9843201,13:58:00,13:58:00,111,9,0,,3,S
9843201,14:02:00,14:02:00,110,10,0,,3,S
9843201,14:06:00,14:06:00,108,11,0,,3,S
9843201,14:11:00,14:11:00,106,12,0,,3,S
9843201,14:15:00,14:15:00,105,13,0,,3,S
9843201,14:26:00,14:26:00,56,14,0,,4,S
9843201,14:35:00,14:35:00,4,15,1,,4,D
9843201,14:46:00,14:46:00,1,16,0,,113,S
9843202,17:53:00,17:53:00,1,1,0,,21,S
9843202,18:03:00,18:03:00,4,2,0,,3,R
9843202,18:27:00,18:27:00,112,3,1,,4,H
9843202,18:32:00,18:32:00,114,4,1,,4,H
9843202,18:35:00,18:35:00,115,5,1,,4,H
9843202,18:39:00,18:39:00,116,6,1,,4,H
9843202,18:42:00,18:42:00,118,7,1,,4,H
9843202,18:45:00,18:45:00,120,8,1,,4,H
9843202,18:57:00,18:57:00,121,9,0,,4,S
9843203,14:05:00,14:05:00,124,1,0,,5,S
9843203,14:08:00,14:08:00,121,2,0,,3,S
9843203,14:10:00,14:10:00,120,3,0,,3,S
9843203,14:12:00,14:12:00,118,4,0,,3,S
9843203,14:15:00,14:15:00,116,5,0,,3,S
9843203,14:19:00,14:19:00,115,6,0,,3,S
9843203,14:22:00,14:22:00,114,7,0,,3,S
9843203,14:28:00,14:28:00,112,8,0,,3,S
9843203,14:31:00,14:31:00,111,9,0,,3,S
9843203,14:35:00,14:35:00,110,10,0,,3,S
9843203,14:39:00,14:39:00,108,11,0,,3,S
9843203,14:44:00,14:44:00,106,12,0,,3,S
9843203,14:48:00,14:48:00,105,13,0,,3,S
9843203,14:59:00,14:59:00,56,14,0,,4,S
9843203,15:06:00,15:06:00,4,15,1,,4,D
9843203,15:18:00,15:18:00,1,16,0,,16,S
9843204,14:32:00,14:32:00,124,1,0,,5,S
9843204,14:35:00,14:35:00,121,2,0,,3,S
9843204,14:37:00,14:37:00,120,3,0,,3,S
9843204,14:39:00,14:39:00,118,4,0,,3,S
9843204,14:42:00,14:42:00,116,5,0,,3,S
9843204,14:46:00,14:46:00,115,6,0,,3,S
9843204,14:49:00,14:49:00,114,7,0,,3,S
9843204,14:55:00,14:55:00,112,8,0,,3,S
9843204,14:58:00,14:58:00,111,9,0,,3,S
9843204,15:02:00,15:02:00,110,10,0,,3,S
9843204,15:06:00,15:06:00,108,11,0,,3,S
9843204,15:11:00,15:11:00,106,12,0,,3,S
9843204,15:15:00,15:15:00,105,13,0,,3,S
9843204,15:26:00,15:26:00,56,14,0,,4,S
9843204,15:35:00,15:35:00,4,15,1,,4,D
9843204,15:46:00,15:46:00,1,16,0,,109,S
9843205,15:05:00,15:05:00,124,1,0,,5,S
9843205,15:08:00,15:08:00,121,2,0,,3,S
9843205,15:10:00,15:10:00,120,3,0,,3,S
9843205,15:12:00,15:12:00,118,4,0,,3,S
9843205,15:15:00,15:15:00,116,5,0,,3,S
9843205,15:19:00,15:19:00,115,6,0,,3,S
9843205,15:22:00,15:22:00,114,7,0,,3,S
9843205,15:28:00,15:28:00,112,8,0,,3,S
9843205,15:31:00,15:31:00,111,9,0,,3,S
9843205,15:35:00,15:35:00,110,10,0,,3,S
9843205,15:39:00,15:39:00,108,11,0,,3,S
9843205,15:43:00,15:43:00,106,12,0,,3,S
9843205,15:47:00,15:47:00,105,13,0,,3,S
9843205,15:59:00,15:59:00,56,14,0,,4,S
9843205,16:07:00,16:07:00,4,15,1,,4,D
9843205,16:19:00,16:19:00,1,16,0,,108,S
9843206,18:19:00,18:19:00,1,1,0,,28,S
9843206,18:29:00,18:29:00,4,2,0,,1,R
9843206,18:56:00,18:56:00,114,3,1,,4,H
9843206,19:00:00,19:00:00,115,4,1,,4,H
9843206,19:04:00,19:04:00,116,5,1,,4,H
9843206,19:08:00,19:08:00,118,6,1,,4,H
9843206,19:10:00,19:10:00,120,7,1,,4,H
9843206,19:13:00,19:13:00,121,8,1,,4,H
9843206,19:23:00,19:23:00,124,9,0,,4,S
9843207,15:30:00,15:30:00,124,1,0,,5,S
9843207,15:33:00,15:33:00,121,2,0,,3,S
9843207,15:35:00,15:35:00,120,3,0,,3,S
9843207,15:37:00,15:37:00,118,4,0,,3,S
9843207,15:40:00,15:40:00,116,5,0,,3,S
9843207,15:44:00,15:44:00,115,6,0,,3,S
9843207,15:47:00,15:47:00,114,7,0,,3,S
9843207,15:53:00,15:53:00,112,8,0,,3,S
9843207,15:56:00,15:56:00,111,9,0,,3,S
9843207,16:00:00,16:00:00,110,10,0,,3,S
9843207,16:04:00,16:04:00,108,11,0,,3,S
9843207,16:09:00,16:09:00,106,12,0,,3,S
9843207,16:12:00,16:12:00,105,13,0,,3,S
9843207,16:23:00,16:23:00,56,14,0,,4,S
9843207,16:30:00,16:30:00,4,15,1,,4,D
9843207,16:42:00,16:42:00,1,16,0,,23,S
9843209,18:39:00,18:39:00,1,1,0,,109,S
9843209,19:12:00,19:12:00,112,2,1,,4,H
9843209,19:16:00,19:16:00,114,3,1,,4,H
9843209,19:20:00,19:20:00,115,4,1,,4,H
9843209,19:24:00,19:24:00,116,5,1,,4,H
9843209,19:28:00,19:28:00,118,6,1,,4,H
9843209,19:30:00,19:30:00,120,7,1,,4,H
9843209,19:32:00,19:32:00,121,8,1,,4,H
9843209,19:41:00,19:41:00,124,9,0,,4,S
9843210,15:57:00,15:57:00,124,1,0,,5,S
9843210,16:00:00,16:00:00,121,2,0,,3,S
9843210,16:02:00,16:02:00,120,3,0,,3,S
9843210,16:04:00,16:04:00,118,4,0,,3,S
9843210,16:08:00,16:08:00,116,5,0,,3,S
9843210,16:13:00,16:13:00,115,6,0,,3,S
9843210,16:16:00,16:16:00,114,7,0,,3,S
9843210,16:20:00,16:20:00,112,8,0,,3,S
9843210,16:23:00,16:23:00,111,9,0,,3,S
9843210,16:27:00,16:27:00,110,10,0,,3,S
9843210,16:31:00,16:31:00,108,11,0,,3,S
9843210,16:35:00,16:35:00,106,12,0,,3,S
9843210,16:38:00,16:38:00,105,13,0,,3,S
9843210,16:49:00,16:49:00,56,14,0,,4,S
9843210,16:57:00,16:57:00,4,15,1,,2,D
9843210,17:10:00,17:10:00,1,16,0,,105,S
9843211,16:29:00,16:29:00,124,1,0,,5,S
9843211,16:32:00,16:32:00,121,2,0,,3,S
9843211,16:35:00,16:35:00,120,3,0,,3,S
9843211,16:37:00,16:37:00,118,4,0,,3,S
9843211,16:40:00,16:40:00,116,5,0,,3,S
9843211,16:44:00,16:44:00,115,6,0,,3,S
9843211,16:47:00,16:47:00,114,7,0,,3,S
9843211,16:52:00,16:52:00,112,8,0,,3,S
9843211,16:55:00,16:55:00,111,9,0,,3,S
9843211,16:59:00,16:59:00,110,10,0,,3,S
9843211,17:03:00,17:03:00,108,11,0,,3,S
9843211,17:07:00,17:07:00,106,12,0,,3,S
9843211,17:10:00,17:10:00,105,13,0,,3,S
9843211,17:20:00,17:20:00,56,14,0,,4,S
9843211,17:27:00,17:27:00,4,15,1,,2,D
9843211,17:40:00,17:40:00,1,16,0,,20,S
9843212,18:46:00,18:46:00,1,1,0,,11,S
9843212,18:56:00,18:56:00,4,2,0,,3,R
9843212,19:04:00,19:04:00,56,3,0,,3,S
9843212,19:12:00,19:12:00,105,4,0,,4,S
9843212,19:15:00,19:15:00,106,5,0,,4,S
9843212,19:19:00,19:19:00,108,6,0,,4,S
9843212,19:23:00,19:23:00,110,7,0,,4,S
9843212,19:26:00,19:26:00,111,8,0,,4,S
9843212,19:29:00,19:29:00,112,9,0,,4,S
9843212,19:34:00,19:34:00,114,10,0,,4,S
9843212,19:37:00,19:37:00,115,11,0,,4,S
9843212,19:42:00,19:42:00,116,12,0,,4,S
9843212,19:45:00,19:45:00,118,13,0,,4,S
9843212,19:48:00,19:48:00,120,14,0,,4,S
9843212,19:51:00,19:51:00,121,15,0,,4,S
9843212,20:00:00,20:00:00,124,16,0,,4,S
9843213,17:02:00,17:02:00,124,1,0,,3,S
9843213,17:05:00,17:05:00,121,2,0,,3,S
9843213,17:08:00,17:08:00,120,3,0,,3,S
9843213,17:10:00,17:10:00,118,4,0,,3,S
9843213,17:13:00,17:13:00,116,5,0,,3,S
9843213,17:17:00,17:17:00,115,6,0,,3,S
9843213,17:20:00,17:20:00,114,7,0,,3,S
9843213,17:25:00,17:25:00,112,8,0,,3,S
9843213,17:28:00,17:28:00,111,9,0,,3,S
9843213,17:32:00,17:32:00,110,10,0,,3,S
9843213,17:36:00,17:36:00,108,11,0,,3,S
9843213,17:41:00,17:41:00,106,12,0,,3,S
9843213,17:44:00,17:44:00,105,13,0,,3,S
9843213,17:54:00,17:54:00,56,14,0,,4,S
9843213,18:03:00,18:03:00,4,15,1,,2,D
9843213,18:16:00,18:16:00,1,16,0,,23,S
9843214,19:04:00,19:04:00,1,1,0,,18,S
9843214,19:15:00,19:15:00,4,2,0,,3,R
9843214,19:43:00,19:43:00,114,3,1,,4,H
9843214,19:47:00,19:47:00,115,4,1,,4,H
9843214,19:51:00,19:51:00,116,5,1,,4,H
9843214,19:55:00,19:55:00,118,6,1,,4,H
9843214,19:58:00,19:58:00,120,7,1,,4,H
9843214,20:01:00,20:01:00,121,8,1,,4,H
9843214,20:13:00,20:13:00,124,9,0,,4,S
9843215,19:15:00,19:15:00,1,1,0,,19,S
9843215,19:25:00,19:25:00,4,2,0,,3,R
9843215,19:33:00,19:33:00,56,3,0,,3,S
9843215,19:41:00,19:41:00,105,4,0,,4,S
9843215,19:44:00,19:44:00,106,5,0,,4,S
9843215,19:47:00,19:47:00,108,6,0,,4,S
9843215,19:51:00,19:51:00,110,7,0,,4,S
9843215,19:54:00,19:54:00,111,8,0,,4,S
9843215,19:57:00,19:57:00,112,9,0,,4,S
9843215,20:02:00,20:02:00,114,10,0,,4,S
9843215,20:05:00,20:05:00,115,11,0,,4,S
9843215,20:10:00,20:10:00,116,12,0,,4,S
9843215,20:21:00,20:21:00,124,13,0,,4,S
